<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.11	11:40:00	2983.76	2986.39	2967.05	2969.14	971	0	180
2025.07.11	11:50:00	2969.14	2984.65	2969.14	2982.05	777	0	180
2025.07.11	12:00:00	2982.05	2991.88	2981.98	2988.83	794	0	180
2025.07.11	12:10:00	2988.83	2991.76	2981.90	2984.60	608	0	180
2025.07.11	12:20:00	2984.60	2984.60	2970.34	2971.72	930	0	180
2025.07.11	12:30:00	2971.72	2981.45	2968.43	2977.85	1050	0	180
2025.07.11	12:40:00	2977.85	2982.04	2973.38	2976.21	958	0	180
2025.07.11	12:50:00	2976.21	2988.47	2975.17	2985.47	990	0	180
2025.07.11	13:00:00	2985.47	2999.91	2982.72	2987.03	2117	0	180
2025.07.11	13:10:00	2987.03	2995.79	2985.22	2989.14	1736	0	180
2025.07.11	13:20:00	2989.14	3000.79	2983.59	2995.15	1531	0	180
2025.07.11	13:30:00	2995.05	2998.73	2973.49	2989.54	3109	0	180
2025.07.11	13:40:00	2989.72	2995.43	2979.60	2994.11	2951	0	180
2025.07.11	13:50:00	2994.11	3008.07	2988.03	3000.94	2028	0	180
2025.07.11	14:00:00	3000.94	3004.97	2984.87	2989.12	2480	0	180
2025.07.11	14:10:00	2989.25	3000.21	2987.34	2995.25	1587	0	180
2025.07.11	14:20:00	2995.25	3001.93	2990.79	2994.99	1610	0	180
2025.07.11	14:30:00	2994.99	3005.13	2992.51	2999.45	1650	0	180
2025.07.11	14:40:00	2999.45	3003.29	2993.42	3002.26	1764	0	180
2025.07.11	14:50:00	3002.26	3002.50	2980.57	2988.74	2156	0	180
2025.07.11	15:00:00	2988.74	2993.77	2970.03	2978.98	1845	0	180
2025.07.11	15:10:00	2978.98	2984.02	2966.02	2979.42	1931	0	180
2025.07.11	15:20:00	2979.42	2988.62	2974.27	2984.81	1657	0	180
2025.07.11	15:30:00	2984.81	2996.71	2976.23	2988.80	2308	0	180
2025.07.11	15:40:00	2988.80	2994.35	2972.81	2974.30	1846	0	180
2025.07.11	15:50:00	2974.30	2980.61	2938.84	2950.89	3734	0	180
2025.07.11	16:00:00	2950.95	2968.89	2936.19	2950.00	3515	0	180
2025.07.11	16:10:00	2950.07	2961.30	2940.39	2943.97	2639	0	180
2025.07.11	16:20:00	2943.97	2966.86	2943.50	2966.86	2138	0	180
2025.07.11	16:30:00	2966.86	2972.33	2958.50	2968.36	1790	0	180
2025.07.11	16:40:00	2968.36	2970.45	2954.63	2961.46	1318	0	180
2025.07.11	16:50:00	2961.46	2971.54	2961.46	2968.30	980	0	180
2025.07.11	17:00:00	2968.30	2984.85	2964.19	2978.32	1523	0	180
2025.07.11	17:10:00	2978.33	2994.36	2976.00	2993.06	1514	0	180
2025.07.11	17:20:00	2993.06	3000.78	2984.03	2988.86	1812	0	180
2025.07.11	17:30:00	2988.86	2991.59	2975.65	2979.84	1431	0	180
2025.07.11	17:40:00	2979.84	2991.45	2978.86	2988.17	1197	0	180
2025.07.11	17:50:00	2988.17	2993.65	2985.13	2992.34	999	0	180
2025.07.11	18:00:00	2992.34	2994.28	2985.94	2988.03	1066	0	180
2025.07.11	18:10:00	2988.06	2998.39	2985.93	2986.23	1252	0	180
2025.07.11	18:20:00	2986.23	2993.83	2981.99	2984.59	1174	0	180
2025.07.11	18:30:00	2984.59	2992.44	2982.37	2987.28	988	0	180
2025.07.11	18:40:00	2987.28	2994.45	2984.02	2988.38	1154	0	180
2025.07.11	18:50:00	2988.45	2994.30	2986.22	2994.18	888	0	180
2025.07.11	19:00:00	2994.18	2994.96	2976.68	2987.39	1441	0	180
2025.07.11	19:10:00	2987.39	3005.64	2984.65	3000.50	1401	0	180
2025.07.11	19:20:00	3000.50	3008.82	2988.63	2989.75	1285	0	180
2025.07.11	19:30:00	2989.75	2999.00	2984.77	2995.18	1158	0	180
2025.07.11	19:40:00	2995.18	2999.36	2992.96	2998.79	771	0	180
2025.07.11	19:50:00	2998.84	3006.47	2996.72	3005.93	1305	0	180
2025.07.11	20:00:00	3005.93	3005.98	2996.19	3004.74	1115	0	180
2025.07.11	20:10:00	3004.74	3008.29	2998.65	2999.25	987	0	180
2025.07.11	20:20:00	2999.25	2999.95	2993.61	2996.19	852	0	180
2025.07.11	20:30:00	2996.19	2996.53	2984.28	2985.96	993	0	180
2025.07.11	20:40:00	2985.96	2989.12	2974.70	2982.88	1142	0	180
2025.07.11	20:50:00	2982.88	2987.51	2971.23	2973.10	1145	0	180
2025.07.11	21:00:00	2973.10	2984.28	2973.07	2975.47	1020	0	180
2025.07.11	21:10:00	2975.47	2988.72	2966.58	2985.99	1281	0	180
2025.07.11	21:20:00	2985.99	2994.30	2985.99	2994.30	902	0	180
2025.07.11	21:30:00	2994.30	2994.77	2968.51	2971.36	985	0	180
2025.07.11	21:40:00	2971.41	2976.78	2954.98	2966.00	1532	0	180
2025.07.11	21:50:00	2965.99	2970.20	2955.54	2964.06	1167	0	180
2025.07.11	22:00:00	2964.06	2969.36	2958.45	2960.10	1079	0	180
2025.07.11	22:10:00	2960.10	2960.88	2940.05	2947.87	1524	0	180
2025.07.11	22:20:00	2947.87	2949.59	2921.53	2929.11	2388	0	180
2025.07.11	22:30:00	2929.11	2953.99	2923.61	2935.46	2693	0	180
2025.07.11	22:40:00	2935.46	2946.93	2933.27	2943.94	1759	0	180
2025.07.11	22:50:00	2943.94	2950.70	2940.92	2948.65	1312	0	180
2025.07.11	23:00:00	2948.65	2957.36	2946.27	2956.95	1013	0	180
2025.07.11	23:10:00	2956.95	2959.17	2949.79	2955.18	841	0	180
2025.07.11	23:20:00	2955.18	2958.71	2952.89	2955.95	581	0	180
2025.07.11	23:30:00	2955.93	2957.49	2949.05	2953.90	631	0	180
2025.07.11	23:40:00	2953.90	2957.37	2950.84	2955.85	750	0	180
2025.07.11	23:50:00	2955.85	2957.16	2953.13	2955.58	408	0	180
2025.07.12	00:00:00	2955.58	2964.97	2952.88	2955.10	883	0	180
2025.07.12	00:10:00	2955.04	2955.58	2948.96	2951.71	539	0	180
2025.07.12	00:20:00	2951.71	2953.63	2943.27	2952.53	870	0	180
2025.07.12	00:30:00	2952.52	2952.53	2929.37	2936.73	1270	0	180
2025.07.12	00:40:00	2936.73	2943.63	2935.00	2941.99	996	0	180
2025.07.12	00:50:00	2941.99	2950.35	2940.72	2950.35	752	0	180
2025.07.12	01:00:00	2950.35	2962.09	2950.07	2959.50	690	0	180
2025.07.12	01:10:00	2959.50	2964.01	2956.98	2961.07	1018	0	180
2025.07.12	01:20:00	2961.07	2963.00	2956.56	2962.54	677	0	180
2025.07.12	01:30:00	2962.54	2964.51	2954.80	2955.08	661	0	180
2025.07.12	01:40:00	2955.08	2962.04	2955.08	2960.83	521	0	180
2025.07.12	01:50:00	2960.83	2963.00	2955.83	2956.60	665	0	180
2025.07.12	02:00:00	2956.59	2963.04	2955.53	2960.45	645	0	180
2025.07.12	02:10:00	2960.45	2965.77	2960.44	2964.37	511	0	180
2025.07.12	02:20:00	2964.37	2966.18	2961.58	2965.22	484	0	180
2025.07.12	02:30:00	2965.22	2968.59	2963.21	2963.31	474	0	180
2025.07.12	02:40:00	2963.31	2963.88	2956.97	2958.99	431	0	180
2025.07.12	02:50:00	2958.99	2959.01	2951.88	2954.67	536	0	180
2025.07.12	03:00:00	2954.67	2961.56	2952.85	2961.03	403	0	180
2025.07.12	03:10:00	2961.03	2965.22	2961.03	2962.97	418	0	180
2025.07.12	03:20:00	2962.97	2967.08	2962.79	2965.07	480	0	180
2025.07.12	03:30:00	2965.07	2965.77	2959.80	2961.02	548	0	180
2025.07.12	03:40:00	2961.02	2964.32	2956.79	2959.02	717	0	180
2025.07.12	03:50:00	2959.02	2964.53	2957.67	2964.42	576	0	180
2025.07.12	04:00:00	2964.42	2967.24	2961.38	2962.27	809	0	180
2025.07.12	04:10:00	2962.27	2965.08	2958.13	2960.24	652	0	180
2025.07.12	04:20:00	2960.27	2965.77	2959.77	2965.76	469	0	180
2025.07.12	04:30:00	2965.76	2966.27	2959.75	2959.89	595	0	180
2025.07.12	04:40:00	2959.89	2960.54	2941.31	2947.45	972	0	180
2025.07.12	04:50:00	2947.45	2950.48	2939.26	2949.70	1042	0	180
2025.07.12	05:00:00	2949.70	2953.15	2941.51	2942.49	911	0	180
2025.07.12	05:10:00	2942.49	2950.33	2942.48	2948.09	773	0	180
2025.07.12	05:20:00	2948.09	2952.65	2947.53	2950.74	717	0	180
2025.07.12	05:30:00	2950.74	2955.13	2948.98	2953.13	532	0	180
2025.07.12	05:40:00	2953.13	2953.89	2949.25	2951.48	514	0	180
2025.07.12	05:50:00	2951.48	2956.07	2950.58	2951.22	524	0	180
2025.07.12	06:00:00	2951.22	2954.36	2945.80	2948.72	906	0	180
2025.07.12	06:10:00	2948.74	2952.12	2942.97	2951.65	832	0	180
2025.07.12	06:20:00	2951.65	2955.05	2949.18	2953.77	717	0	180
2025.07.12	06:30:00	2953.77	2958.64	2950.96	2957.98	751	0	180
2025.07.12	06:40:00	2957.98	2961.23	2955.53	2958.16	865	0	180
2025.07.12	06:50:00	2958.16	2961.11	2957.09	2957.09	656	0	180
2025.07.12	07:00:00	2957.09	2965.92	2956.93	2961.14	919	0	180
2025.07.12	07:10:00	2961.14	2976.62	2959.84	2966.30	1378	0	180
2025.07.12	07:20:00	2966.30	2972.13	2965.83	2969.05	895	0	180
2025.07.12	07:30:00	2969.05	2969.07	2959.35	2963.12	759	0	180
2025.07.12	07:40:00	2963.12	2963.51	2960.05	2962.00	624	0	180
2025.07.12	07:50:00	2962.00	2964.66	2959.45	2961.58	621	0	180
2025.07.12	08:00:00	2961.58	2967.54	2961.22	2962.95	672	0	180
2025.07.12	08:10:00	2962.96	2966.58	2961.52	2964.96	592	0	180
2025.07.12	08:20:00	2964.96	2968.64	2964.46	2966.57	580	0	180
2025.07.12	08:30:00	2966.57	2967.05	2960.76	2961.36	723	0	180
2025.07.12	08:40:00	2961.36	2964.34	2958.59	2958.67	473	0	180
2025.07.12	08:50:00	2958.67	2966.69	2955.26	2965.36	639	0	180
2025.07.12	09:00:00	2965.36	2965.75	2960.21	2963.67	491	0	180
2025.07.12	09:10:00	2963.67	2968.96	2963.67	2968.18	731	0	180
2025.07.12	09:20:00	2968.18	2968.93	2966.04	2967.07	710	0	180
2025.07.12	09:30:00	2967.07	2973.80	2965.55	2970.69	846	0	180
2025.07.12	09:40:00	2970.69	2974.61	2970.23	2972.15	530	0	180
2025.07.12	09:50:00	2972.15	2973.92	2968.58	2971.66	672	0	180
2025.07.12	10:00:00	2971.67	2971.70	2968.15	2968.91	588	0	180
2025.07.12	10:10:00	2968.91	2973.50	2965.14	2973.33	665	0	180
2025.07.12	10:20:00	2973.33	2975.71	2972.37	2973.83	668	0	180
2025.07.12	10:30:00	2973.83	2977.82	2973.06	2976.43	454	0	180
2025.07.12	10:40:00	2976.43	2977.46	2972.86	2972.86	481	0	180
2025.07.12	10:50:00	2972.86	2975.14	2970.07	2973.52	572	0	180
2025.07.12	11:00:00	2973.54	2975.17	2968.24	2970.82	776	0	180
2025.07.12	11:10:00	2970.84	2972.75	2966.11	2968.67	585	0	180
2025.07.12	11:20:00	2968.67	2973.71	2968.55	2971.95	528	0	180
2025.07.12	11:30:00	2971.95	2977.19	2968.16	2976.36	628	0	180
2025.07.12	11:40:00	2976.36	2976.55	2958.95	2964.84	1025	0	180
2025.07.12	11:50:00	2964.84	2966.34	2958.34	2961.06	853	0	180
2025.07.12	12:00:00	2961.06	2965.02	2954.70	2956.55	718	0	180
2025.07.12	12:10:00	2956.55	2957.21	2951.23	2952.19	1000	0	180
2025.07.12	12:20:00	2952.19	2953.07	2944.50	2947.19	979	0	180
2025.07.12	12:30:00	2947.19	2951.33	2932.78	2935.29	1495	0	180
2025.07.12	12:40:00	2935.29	2936.44	2913.73	2924.45	2214	0	180
2025.07.12	12:50:00	2924.60	2941.77	2920.14	2941.28	2567	0	180
2025.07.12	13:00:00	2941.28	2941.28	2931.67	2933.72	1474	0	180
2025.07.12	13:10:00	2933.73	2938.93	2926.61	2929.67	1375	0	180
2025.07.12	13:20:00	2929.64	2933.13	2922.99	2925.65	1229	0	180
2025.07.12	13:30:00	2925.65	2936.31	2924.27	2933.94	1412	0	180
2025.07.12	13:40:00	2933.94	2933.94	2914.47	2930.54	1683	0	180
2025.07.12	13:50:00	2930.54	2937.95	2930.21	2937.59	899	0	180
2025.07.12	14:00:00	2937.59	2937.89	2930.73	2937.16	1022	0	180
2025.07.12	14:10:00	2937.16	2947.15	2936.68	2942.53	1512	0	180
2025.07.12	14:20:00	2942.53	2946.25	2940.37	2944.43	785	0	180
2025.07.12	14:30:00	2944.43	2944.44	2929.98	2931.97	1096	0	180
2025.07.12	14:40:00	2931.97	2935.38	2928.40	2931.24	862	0	180
2025.07.12	14:50:00	2931.24	2931.94	2921.16	2926.12	1024	0	180
2025.07.12	15:00:00	2926.12	2928.49	2914.17	2925.24	1160	0	180
2025.07.12	15:10:00	2925.24	2929.23	2917.16	2929.03	1677	0	180
2025.07.12	15:20:00	2929.03	2929.08	2914.42	2923.56	1782	0	180
2025.07.12	15:30:00	2923.56	2928.68	2904.04	2907.72	2383	0	180
2025.07.12	15:40:00	2907.73	2912.62	2901.71	2907.94	2365	0	180
2025.07.12	15:50:00	2907.94	2914.50	2903.67	2913.72	1534	0	180
2025.07.12	16:00:00	2913.72	2923.46	2908.44	2922.44	1623	0	180
2025.07.12	16:10:00	2922.43	2931.85	2919.09	2926.37	1189	0	180
2025.07.12	16:20:00	2926.39	2930.19	2922.87	2926.30	775	0	180
2025.07.12	16:30:00	2926.30	2929.81	2924.78	2928.14	684	0	180
2025.07.12	16:40:00	2928.14	2933.32	2927.31	2928.49	777	0	180
2025.07.12	16:50:00	2928.49	2928.69	2920.07	2922.10	786	0	180
2025.07.12	17:00:00	2922.11	2930.32	2918.39	2929.08	790	0	180
2025.07.12	17:10:00	2929.08	2933.06	2927.34	2931.17	787	0	180
2025.07.12	17:20:00	2931.17	2940.09	2931.17	2938.27	1076	0	180
2025.07.12	17:30:00	2938.27	2939.21	2933.61	2939.21	572	0	180
2025.07.12	17:40:00	2939.21	2940.68	2933.76	2937.28	589	0	180
2025.07.12	17:50:00	2937.27	2941.53	2935.80	2938.59	499	0	180
2025.07.12	18:00:00	2938.59	2940.18	2935.66	2936.20	684	0	180
2025.07.12	18:10:00	2936.20	2939.23	2936.16	2937.87	354	0	180
2025.07.12	18:20:00	2937.87	2938.13	2933.07	2936.65	429	0	180
2025.07.12	18:30:00	2936.65	2940.99	2936.65	2938.45	597	0	180
2025.07.12	18:40:00	2938.45	2943.33	2936.39	2942.48	632	0	180
2025.07.12	18:50:00	2942.48	2942.48	2936.06	2940.21	449	0	180
2025.07.12	19:00:00	2940.21	2944.42	2939.56	2941.17	457	0	180
2025.07.12	19:10:00	2940.45	2943.04	2939.99	2941.95	481	0	180
2025.07.12	19:20:00	2941.95	2942.59	2932.51	2933.53	549	0	180
2025.07.12	19:30:00	2933.53	2941.15	2933.30	2938.83	679	0	180
2025.07.12	19:40:00	2938.84	2941.67	2938.00	2939.21	518	0	180
2025.07.12	19:50:00	2939.21	2939.30	2935.93	2939.30	317	0	180
2025.07.12	20:00:00	2939.30	2940.90	2935.30	2936.27	355	0	180
2025.07.12	20:10:00	2936.27	2936.27	2928.59	2928.89	439	0	180
2025.07.12	20:20:00	2928.74	2935.17	2926.68	2931.80	377	0	180
2025.07.12	20:30:00	2931.80	2932.11	2924.85	2925.31	439	0	180
2025.07.12	20:40:00	2925.31	2927.17	2921.00	2923.13	464	0	180
2025.07.12	20:50:00	2923.13	2923.48	2915.08	2915.55	648	0	180
2025.07.12	21:00:00	2915.55	2926.42	2913.54	2923.82	875	0	180
2025.07.12	21:10:00	2923.82	2929.59	2921.25	2926.39	648	0	180
2025.07.12	21:20:00	2926.39	2934.73	2926.39	2931.13	470	0	180
2025.07.12	21:30:00	2931.13	2937.59	2927.62	2935.40	444	0	180
2025.07.12	21:40:00	2935.40	2938.04	2933.03	2934.23	479	0	180
2025.07.12	21:50:00	2934.23	2937.99	2933.97	2937.15	302	0	180
2025.07.12	22:00:00	2937.15	2939.58	2929.92	2933.35	514	0	180
2025.07.12	22:10:00	2933.35	2933.99	2923.18	2927.13	670	0	180
2025.07.12	22:20:00	2927.13	2935.86	2926.63	2935.11	284	0	180
2025.07.12	22:30:00	2935.12	2937.85	2932.74	2933.73	375	0	180
2025.07.12	22:40:00	2933.73	2935.15	2928.71	2930.33	400	0	180
2025.07.12	22:50:00	2930.33	2936.56	2930.13	2936.06	413	0	180
2025.07.12	23:00:00	2936.06	2937.81	2928.75	2930.54	483	0	180
2025.07.12	23:10:00	2930.54	2938.09	2929.21	2934.56	324	0	180
2025.07.12	23:20:00	2934.56	2937.81	2934.10	2935.32	279	0	180
2025.07.12	23:30:00	2935.32	2937.48	2933.55	2933.94	443	0	180
2025.07.12	23:40:00	2933.94	2945.77	2931.68	2944.23	483	0	180
2025.07.12	23:50:00	2944.23	2946.63	2937.95	2941.59	640	0	180
2025.07.13	00:00:00	2941.59	2942.89	2934.07	2936.42	562	0	180
2025.07.13	00:10:00	2936.41	2940.25	2936.12	2939.17	555	0	180
2025.07.13	00:20:00	2939.17	2946.15	2938.76	2944.55	823	0	180
2025.07.13	00:30:00	2944.55	2948.80	2938.18	2941.84	607	0	180
2025.07.13	00:40:00	2941.84	2947.80	2941.84	2945.15	731	0	180
2025.07.13	00:50:00	2945.15	2946.79	2941.58	2942.88	593	0	180
2025.07.13	01:00:00	2942.88	2946.71	2941.10	2942.71	603	0	180
2025.07.13	01:10:00	2942.71	2945.73	2937.18	2938.62	619	0	180
2025.07.13	01:20:00	2938.62	2945.00	2938.62	2943.62	553	0	180
2025.07.13	01:30:00	2943.62	2946.12	2939.39	2945.62	578	0	180
2025.07.13	01:40:00	2945.62	2951.20	2943.07	2949.13	730	0	180
2025.07.13	01:50:00	2949.13	2951.13	2945.80	2947.24	746	0	180
2025.07.13	02:00:00	2947.24	2947.54	2943.43	2944.71	662	0	180
2025.07.13	02:10:00	2944.71	2945.11	2939.67	2941.02	434	0	180
2025.07.13	02:20:00	2941.02	2941.70	2937.49	2939.63	329	0	180
2025.07.13	02:30:00	2939.63	2942.42	2936.18	2941.52	394	0	180
2025.07.13	02:40:00	2941.52	2948.67	2941.19	2946.72	739	0	180
2025.07.13	02:50:00	2946.72	2959.31	2945.87	2951.60	787	0	180
2025.07.13	03:00:00	2951.60	2953.54	2945.98	2947.36	598	0	180
2025.07.13	03:10:00	2947.36	2951.42	2946.60	2951.22	407	0	180
2025.07.13	03:20:00	2951.22	2954.92	2949.90	2953.00	348	0	180
2025.07.13	03:30:00	2953.00	2956.04	2951.73	2952.02	413	0	180
2025.07.13	03:40:00	2952.02	2955.04	2949.64	2950.94	516	0	180
2025.07.13	03:50:00	2950.94	2954.94	2950.84	2952.17	406	0	180
2025.07.13	04:00:00	2952.21	2953.29	2948.81	2951.20	312	0	180
2025.07.13	04:10:00	2951.20	2953.71	2949.76	2953.68	591	0	180
2025.07.13	04:20:00	2953.68	2955.08	2950.20	2950.61	714	0	180
2025.07.13	04:30:00	2950.61	2954.37	2949.38	2953.20	520	0	180
2025.07.13	04:40:00	2953.20	2955.07	2951.80	2954.33	417	0	180
2025.07.13	04:50:00	2954.33	2956.56	2954.27	2955.92	497	0	180
2025.07.13	05:00:00	2955.92	2961.00	2953.62	2958.05	652	0	180
2025.07.13	05:10:00	2958.05	2958.05	2952.26	2953.03	558	0	180
2025.07.13	05:20:00	2953.03	2953.94	2951.75	2953.78	337	0	180
2025.07.13	05:30:00	2953.78	2957.59	2952.74	2957.57	353	0	180
2025.07.13	05:40:00	2957.55	2957.57	2947.64	2951.04	715	0	180
2025.07.13	05:50:00	2951.04	2952.00	2947.85	2949.22	443	0	180
2025.07.13	06:00:00	2949.22	2952.92	2947.94	2951.43	511	0	180
2025.07.13	06:10:00	2951.43	2953.68	2950.42	2953.27	368	0	180
2025.07.13	06:20:00	2953.27	2955.32	2952.82	2953.10	398	0	180
2025.07.13	06:30:00	2953.10	2966.41	2952.89	2962.72	530	0	180
2025.07.13	06:40:00	2962.72	2965.64	2956.84	2958.19	806	0	180
2025.07.13	06:50:00	2958.19	2958.96	2956.03	2957.51	382	0	180
2025.07.13	07:00:00	2957.51	2958.94	2953.60	2955.86	542	0	180
2025.07.13	07:10:00	2955.86	2959.39	2954.41	2958.82	490	0	180
2025.07.13	07:20:00	2958.82	2959.42	2955.18	2957.32	404	0	180
2025.07.13	07:30:00	2957.32	2962.68	2957.17	2960.63	457	0	180
2025.07.13	07:40:00	2960.63	2961.88	2958.10	2958.26	298	0	180
2025.07.13	07:50:00	2958.26	2961.19	2956.51	2960.17	375	0	180
2025.07.13	08:00:00	2960.17	2961.82	2957.35	2958.53	453	0	180
2025.07.13	08:10:00	2958.53	2958.57	2953.78	2955.41	693	0	180
2025.07.13	08:20:00	2955.41	2957.07	2954.51	2955.91	265	0	180
2025.07.13	08:30:00	2955.91	2956.74	2953.59	2954.79	355	0	180
2025.07.13	08:40:00	2954.79	2954.85	2948.93	2950.51	374	0	180
2025.07.13	08:50:00	2950.53	2954.37	2949.74	2953.96	317	0	180
2025.07.13	09:00:00	2953.96	2955.70	2951.08	2951.79	390	0	180
2025.07.13	09:10:00	2951.79	2951.80	2947.39	2948.02	450	0	180
2025.07.13	09:20:00	2948.02	2950.48	2948.02	2949.71	230	0	180
2025.07.13	09:30:00	2949.71	2949.71	2943.19	2945.44	632	0	180
2025.07.13	09:40:00	2945.44	2946.79	2942.07	2944.01	417	0	180
2025.07.13	09:50:00	2944.00	2947.95	2943.55	2947.42	601	0	180
2025.07.13	10:00:00	2947.44	2953.34	2947.34	2952.83	820	0	180
2025.07.13	10:10:00	2952.83	2954.66	2951.36	2954.27	317	0	180
2025.07.13	10:20:00	2954.27	2955.46	2949.96	2952.30	372	0	180
2025.07.13	10:30:00	2952.30	2952.66	2946.92	2948.11	422	0	180
2025.07.13	10:40:00	2948.11	2949.32	2943.01	2948.01	307	0	180
2025.07.13	10:50:00	2948.01	2948.01	2943.80	2946.99	256	0	180
2025.07.13	11:00:00	2946.99	2956.13	2946.84	2954.47	606	0	180
2025.07.13	11:10:00	2954.47	2963.64	2954.41	2955.21	860	0	180
2025.07.13	11:20:00	2955.21	2961.55	2953.03	2960.24	756	0	180
2025.07.13	11:30:00	2960.24	2960.61	2957.71	2958.81	488	0	180
2025.07.13	11:40:00	2958.81	2959.99	2956.55	2958.05	517	0	180
2025.07.13	11:50:00	2958.05	2962.50	2957.42	2961.15	425	0	180
2025.07.13	12:00:00	2961.17	2964.14	2958.39	2960.14	673	0	180
2025.07.13	12:10:00	2960.14	2962.80	2955.76	2962.76	479	0	180
2025.07.13	12:20:00	2962.80	2964.89	2960.30	2962.39	493	0	180
2025.07.13	12:30:00	2962.39	2970.25	2960.29	2967.17	990	0	180
2025.07.13	12:40:00	2967.17	2973.42	2966.06	2972.23	802	0	180
2025.07.13	12:50:00	2972.23	2990.86	2970.97	2983.66	2200	0	180
2025.07.13	13:00:00	2983.66	2987.48	2975.95	2979.48	1360	0	180
2025.07.13	13:10:00	2979.48	2983.46	2970.16	2974.67	1188	0	180
2025.07.13	13:20:00	2974.67	2980.49	2974.67	2976.68	706	0	180
2025.07.13	13:30:00	2976.68	2986.50	2976.68	2983.46	911	0	180
2025.07.13	13:40:00	2983.45	2992.77	2980.37	2987.88	1160	0	180
2025.07.13	13:50:00	2987.88	2989.67	2981.38	2986.24	1039	0	180
2025.07.13	14:00:00	2986.24	2988.08	2981.02	2985.62	830	0	180
2025.07.13	14:10:00	2985.62	3016.22	2983.58	3015.54	1869	0	180
2025.07.13	14:20:00	3015.78	3018.11	2997.40	3004.29	2726	0	180
2025.07.13	14:30:00	3004.31	3004.31	2993.89	2994.99	1842	0	180
2025.07.13	14:40:00	2994.99	3001.39	2979.81	2983.19	2096	0	180
2025.07.13	14:50:00	2983.18	2987.61	2974.60	2985.71	1474	0	180
2025.07.13	15:00:00	2985.71	2996.18	2982.40	2995.03	1413	0	180
2025.07.13	15:10:00	2995.02	3003.60	2991.64	3003.51	1501	0	180
2025.07.13	15:20:00	3003.51	3003.51	2990.12	2997.30	1141	0	180
2025.07.13	15:30:00	2997.30	2997.30	2982.28	2986.84	1354	0	180
2025.07.13	15:40:00	2986.84	2993.72	2985.13	2991.27	1042	0	180
2025.07.13	15:50:00	2991.27	2994.73	2986.71	2990.39	952	0	180
2025.07.13	16:00:00	2990.39	2996.43	2987.02	2995.67	1187	0	180
2025.07.13	16:10:00	2995.67	2995.73	2984.95	2989.69	1104	0	180
2025.07.13	16:20:00	2989.69	2998.45	2987.76	2989.88	1083	0	180
2025.07.13	16:30:00	2989.88	2991.25	2983.30	2989.64	809	0	180
2025.07.13	16:40:00	2989.64	2989.97	2981.47	2982.90	764	0	180
2025.07.13	16:50:00	2982.90	2982.90	2970.39	2973.03	1189	0	180
2025.07.13	17:00:00	2973.03	2978.40	2960.32	2977.26	1447	0	180
2025.07.13	17:10:00	2977.26	2980.95	2976.55	2979.87	765	0	180
2025.07.13	17:20:00	2979.87	2987.72	2979.56	2985.65	832	0	180
2025.07.13	17:30:00	2985.65	2994.90	2985.65	2990.62	895	0	180
2025.07.13	17:40:00	2990.62	2993.63	2990.20	2990.73	486	0	180
2025.07.13	17:50:00	2990.73	2993.98	2987.57	2989.36	616	0	180
2025.07.13	18:00:00	2989.36	2995.66	2984.38	2990.72	969	0	180
2025.07.13	18:10:00	2990.72	2994.42	2990.19	2993.71	746	0	180
2025.07.13	18:20:00	2993.71	2999.17	2992.14	2994.71	762	0	180
2025.07.13	18:30:00	2994.71	2997.42	2991.10	2996.19	910	0	180
2025.07.13	18:40:00	2996.19	2996.19	2987.44	2991.02	706	0	180
2025.07.13	18:50:00	2991.02	2994.79	2990.41	2991.20	681	0	180
2025.07.13	19:00:00	2991.20	2993.95	2989.11	2993.90	563	0	180
2025.07.13	19:10:00	2993.92	2993.95	2991.21	2992.85	347	0	180
2025.07.13	19:20:00	2992.85	3002.22	2992.43	2998.68	835	0	180
2025.07.13	19:30:00	2998.68	3008.40	2991.03	2995.34	1409	0	180
2025.07.13	19:40:00	2995.34	2997.47	2989.56	2993.72	775	0	180
2025.07.13	19:50:00	2993.72	2996.59	2985.00	2986.47	728	0	180
2025.07.13	20:00:00	2986.47	2987.78	2977.78	2983.48	1029	0	180
2025.07.13	20:10:00	2983.48	2990.98	2982.29	2988.90	450	0	180
2025.07.13	20:20:00	2988.90	2991.46	2984.93	2990.31	554	0	180
2025.07.13	20:30:00	2990.31	2996.64	2989.62	2990.52	579	0	180
2025.07.13	20:40:00	2990.52	2993.43	2985.06	2985.70	549	0	180
2025.07.13	20:50:00	2985.70	2993.55	2983.69	2990.21	416	0	180
2025.07.13	21:00:00	2990.21	2990.21	2980.97	2983.28	603	0	180
2025.07.13	21:10:00	2983.28	2985.54	2981.01	2981.84	444	0	180
2025.07.13	21:20:00	2981.84	2984.32	2979.74	2981.31	279	0	180
2025.07.13	21:30:00	2981.31	2982.82	2935.52	2953.86	1262	0	180
2025.07.13	21:40:00	2953.73	2974.54	2944.71	2974.13	1809	0	180
2025.07.13	21:50:00	2974.12	2974.12	2959.72	2962.70	866	0	180
2025.07.13	22:00:00	2962.70	2962.70	2948.77	2953.80	1571	0	180
2025.07.13	22:10:00	2953.80	2963.44	2946.09	2946.40	1439	0	180
2025.07.13	22:20:00	2946.27	2957.75	2944.00	2954.08	1333	0	180
2025.07.13	22:30:00	2954.08	2967.41	2953.49	2964.35	913	0	180
